id,text,khoa,topic,source
tamanh_0687,"Nhiệt độ cơ thể lúc nào cũng 37,5 – 37,7 độ. Chào bác sĩ, tuần trước ngày 30-7 em đi siêu âm thì thấy thai được khoảng 5 tuần tuổi và thấy là GS# 9mm, chưa có yolksac, chưa có phôi. Nhưng khoảng 2-3 ngày nay em thấy người mệt mỏi, nhiệt độ cơ thể lúc nào cũng khoảng 37,5 tới 37,7 độ, em có test Covid-19 nhanh ở nhà thì thấy âm tính ạ. Bác sĩ có thể cho biết tình trạng em thế nào ạ, và bệnh viện có điều trị không ạ. Em cảm ơn ạ.",Khoa Trung tâm Sản phụ khoa,obstetrics_gynecology,tamanh
tamanh_0688,"Chưa đăng ký kết hôn có làm IVF được không?. Tôi 43 tuổi, đã làm IUI hai lần nhưng không thành công. Tôi chưa có đăng ký kết hôn có làm IVF được không ạ, và tỷ lệ thành công là bao nhiêu ạ? Xin cảm ơn.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_0689,"Bị tai biến, uống thuốc huyết áp có tiêm vaccine Covid-19 được không?. Ba của cháu đã bị tai biến 3 năm nay, hiện nay vẫn uống thuốc huyết áp hằng ngày. Vậy có tiêm vaccine chống Covid-19 được không ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0690,"Tiền sử tim đập chậm có tiêm vaccine được không?. Khoảng 13-14 năm trước mình có điều trị bệnh số xuất huyết và tim mạch ở bệnh viện 115. Bác sĩ có ghi hồ sơ tim đập chậm, đến nay tôi vẫn khỏe ngưng không hoạt động thể dục mạnh hay leo cầu thang nổi vì rất mệt và bị hụt hơi, tụt huyết áp, tối tăm mặt mày, tôi chỉ đi bộ chậm và bơi nhẹ. Hiện giờ tôi không nhớ hồ sơ bệnh cũ ở đâu nữa. Tôi bị béo phì 85kg, cao 160cm . Với tình hình sức khỏe vậy tôi có thể đăng ký tiêm vaccine do có bệnh nền hay không? Chi phí xét nghiệm và thuốc như thế nào ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0691,"Tim đập nhanh là bị gì?. Thưa bác sĩ, con sức khỏe bình thường nhưng sao tim con cứ đập nhanh, đôi lúc cũng hơn bị nhói nhói là sao thưa bác sĩ ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0692,"Bị hẹp van tim 2 lá có tiêm vaccine Covid-19 được không?. Chào bác sĩ, tôi bị bệnh hẹp van tim 2 lá, đã mổ và đang uống thuốc chống đông máu. Nay tôi muốn tiêm vaccine Covid-19 có được không, xin bác sĩ tư vấn giúp tôi.",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0693,"Từng bị đột quỵ 20 năm trước. Xin chào bác sĩ! Em xin hỏi là chồng em đã từng bị đột quỵ 20 năm trước, hồ sơ do quá lâu nên không còn lại gì, chỉ có đơn thuốc khi đi khám lại ở Trung tâm Hòa Hảo, giờ ở phường gọi đi tiêm vaccine Vero Cell nhưng anh không đi, gọi điện cho tổ trưởng trình bày để đăng ký vaccine Astrazeneca hoặc Moderna, hoặc Pfizer mà không được. Xin hỏi đó được gọi là bệnh nền và được tiêm các loại xin đăng ký được không ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0694,"Tôi muốn xin khám định kỳ ở Tâm Anh được không?. Tôi 57 tuổi có bệnh tim đã được mổ nong van 2 lá năm 1992. Hiện nay đang theo dõi và điều trị ổn định ở Bệnh viện Tâm Đức. Tôi muốn xin khám định kỳ ở Tâm Anh được không? Nếu được cho hỏi xem Bệnh viện có: (1) Sử dụng bảo hiểm y tế không? (2) Có tiêm vaccine mũi 2 được không? Mũi 1 tôi đã tiêm Moderna ngày 07/08/2021, (3) Đặt lịch hẹn khám và tiêm vaccine như thế nào?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0695,"Bị khó thở, nhất là về đêm và sau bữa ăn. Chào bác sĩ ạ. Năm nay cháu 21 tuổi, cách đây 1 năm cháu có cảm thấy người mệt mỏi, khó thở đỉnh điểm là đêm hôm đó cháu cảm thấy tim đập rất nhanh và đánh trống lồng ngực, đưa vào cấp cứu họ đo là 180 và theo dõi nhịp tim rồi kê cháu uống thuốc rối loạn thần kinh vì làm các mẫu xét nghiệm và chụp xquang và đo điện tâm đồ thì không có vấn đề gì cả. Cháu uống thuốc nhưng không thấy thuyên giảm thì mới chuyện viện, bác sĩ bảo làm xét nghiệm cường giáp và cháu làm xét nghiệm cả hai lần cách nhau 1 tháng không có dấu hiệu bị cường giáp, nhưng bệnh là nhịp nhanh xoang rồi kê thuốc Concor 2.5mg để uống. Cháu uống được 1 tháng thì đã khoẻ hơn không còn mệt mỏi khó thở nữa. Cho đến hiện nay thì khó thở mệt mỏi lại tái diễn trước lúc cháu tiêm Covid-19 và sau khi tiêm cháu vẫn còn mệt mỏi khó thở, nhất là khi về đêm và sau bữa ăn. Vậy cháu có nên uống thuốc Concor 2.5mg lại không ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0696,"Đăng ký chích ngừa Covid-19 tại bệnh viện như thế nào?. Tôi có bệnh lý nền tim mạch và huyết áp cao, và 2 con gái tôi bị dị ứng thức ăn muốn đăng ký chích ngừa Covid-19 bên bệnh viện mình được không, vì nhà tui có hồ sơ đi nước ngoài nên muốn chích ngừa trong bệnh viện thì đăng ký như thế nào?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0697,"Hay bị đau nhói ngực trái là bị gì?. Trước đây thỉnh thoảng em hay bị đau nhói ngực trái, thời gian chỉ 1 đến 2 phút là hết và cũng ít khi bị vậy. Và lúc hết đau đi bênh viện khám cuũng không phát hiện bệnh gì. Nhưng ngay lúc này em đang bị đau nhói ngực trái, thời gian cũng rất lâu đến 60 phút rồi mà chưa hết, chỉ cần cử động là đau và thở mạnh cũng đau. Bác sĩ làm ơn cho em hỏi triệu trứng này là của bệnh gì? Và bây giờ cách điều trị tại nhà như thế nào? Vì bây giờ em không biết có đi khám bệnh được không và có phòng khám nào nhận bệnh không? Em cảm ơn bác sĩ nhiều ạ!!",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0698,"Bị động mạch vành, chưa đặt stent có tiêm vaccine Covid-19 được không?. Tôi bị động mạch vành, có phẫu thuật thăm dò 67%, bác sĩ chưa đặt stent nhưng cho uống thuốc. Vậy tôi có tiêm vaccine Covid-19 được không bác sĩ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0699,"Bị đau nhói ngực trái, tim đập nhanh. Dạ thưa bác sĩ, cách đây 1 tháng em bị đau nhói ngực trái, tim đập nhanh và mạnh. Đi cấp cứu thì được đo điện tâm đồ và chụp X quang ngực thì các bác sĩ nói là không thấy gì, cho 1 vỉ thuốc giảm đau về uống. Về uống thì em thấy cũng có thuyên giảm 1 phần nhưng vẫn có cảm giác đau âm ỉ và nhói nhẹ, cơn đau có khi lan ra nách, sườn trái và sau lưng. Em đang rất hoang mang mong bác sĩ tư vấn giúp em ạ.",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0700,"Bị hẹp mạch vành, đã mổ bắc cầu và uống chống đông có nên tiêm vaccine không?. Má em (60 tuổi) bị hẹp mạch vành, đã mổ bắc cầu và có uống thuốc chống đông máu (mổ hơn 2 năm rồi) thì có nên tiêm ngừa Covid-19 không? Cám ơn đã tư vấn.",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0701,"Bị khó thở, khó ngủ về đêm thì uống thuốc gì?. Em chào bác sĩ, hiện tại em đang gặp tình trạng lúc mệt lúc khỏem có lúc cảm thấy tim đập nhanh vá cảm giác nóng ở tim, đêm khó ngủ, ngủ ít và tai bị ù về đêm. Vậy em phải dùng thuốc gì ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0702,"Dịch không tái khám được thì làm sao?. Ngày 9/4/2021 tôi khám tại bệnh viện Tâm Anh TP.HCM, bác sĩ cho uống 3 loại thuốc: Amlor 5gr - 28 viên, Plavix 75mg - 28 viên, Crestor 10mg- 28 viên. Khi uống hết thuốc vì dịch nên không khám và lấy thuốc được, vì vậy cho tôi hỏi: 1- Tôi tự mua về uống tiếp được không? 2- Thuốc này có uống liên tục thường xuyên được không?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0703,"Bị đau nhói ở tim thì uống thuốc gì?. Tôi bị như tình trạng bác sĩ nói, như vậy em tạm thời uống thuốc gì? Bác sĩ: Triệu chứng đau nhói ở tim, có nhiều nguyên nhân gây nên như có thể do căng thẳng, lo lắng, áp lực công việc làm ảnh hưởng tới thần kinh giao cảm cũng gây hồi hộp đau nhói ngực… Có thể do một số bệnh về đường hô hấp như viêm màng phổi… cũng gây đau ngực. Đặc biệt đau ngực có thể do bệnh lý tim mạch như bệnh cơ tim thiếu máu… Cảm ơn bác sĩ",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0704,"Bị hồi hộp, khó thở, tim đập nhanh là bị gì?. Thưa bác sĩ, em bị hồi hộp, khó thở, tim đập nhanh, người mệt mỏi. Test Covid-19 thì không bị. Nhờ bác sĩ tư vấn và cho đơn thuốc để uống. Dịch này không đi khám bệnh được nhờ bác sĩ tư vấn cảm ơn bác sĩ nhiều",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0705,"Có phải mất ngủ dẫn đến tim đập nhanh?. Dạ năm nay em 30 tuổi, em bị mất ngủ một thời gian dài kèm theo triệu chứng tim đập nhanh, sáng em đo khoảng 105, huyết áp của em khoảng 110/70. Em có uống Concor 2,5mg (1/4 viên mỗi sáng ). Vậy bác sĩ cho em hỏi có phải mất ngủ dẫn đến tim đập nhanh, vậy khi nào em chữa được chứng mất ngủ tim em có ổn định lại không ạ? Mà gần đây bao tử em ăn vô thì cứng ngắt, chứng bụng, bụng cứng ngắt mà em vẫn có cảm giác đói muốn ăn, nếu không ăn em sẽ bị run, em có mua thuốc uống thì dược sĩ nói là do mất ngủ nhiều nên ảnh hưởng đến bao tử, vậy có đúng không ạ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0706,"Bị thiếu máu cơ tim và hen suyễn có tiêm vaccine Covid-19 không?. Tôi đang và đã bệnh thiếu máu cơ tim và hen suyễn, luôn đau thắt ngực khó thở về đêm cơn hen suyễn thở rất khó khăn phải dùng thuốc xịt. Vậy tôi có thể tiêm vaccine được không? Bác sĩ cho tôi ý kiến, cảm ơn.",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0707,"Đã đặt 2 stent nông mạch vành có chích ngừa Covid-19 được không?. Tôi đã đặt 2 stent nông mạch vành gần 3 năm,bệnh mạch máu ngoại biên (173) tăng lipid máu hổn hợp (E 78.2). Vậy tôi có thể chích ngừa vaccine phòng ngừa Covid-19 được không thưa bác sĩ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0708,Bị cao huyết áp uống trà lá vối được không?. Tôi bị cao huyết áp. Lúc nào cũng trên 15 nhưng tôi chưa dùng thuốc huyết áp. Hiện tại tôi có uống trà lá vối vậy có được không? Xin tư vấn giúp tôi!,Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0709,"Bị tiểu đường, đặt stent và đang uống thuốc có tiêm vaccine Covid-19 được không?. Mẹ em bị tiểu đường, có đặt stent, hiện đang uống thuốc điều trị mỗi ngày: Galvus met, Jardian, Savigabapentin, Telmisartan, Mibelet, Zyrova, Pantostad và Duoplavin, không biết có tiêm vaccine Covid-19 được không ạ thưa bác sĩ?",Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0710,Bị đau tức ngực tiêm vaccine Covid-19 được không?. Bị đau ngực tức ngực có tiêm vaccine Covid-19 Anh được không?,Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0711,Bị hẹp mạch vành 60% có tiêm vaccine Covid-19 được không?. Tôi bị hẹp mạch vành 60% bị rối loạn nhịp tim có tiêm ngừa vaccine Covid-19 không?,Khoa Nội Tim mạch 1,cardiology,tamanh
tamanh_0712,"Sau tiêm mũi 2 vaccin ngừa Covid-19 là Astrazeneca thì bao lâu có thể mang thai?. Xin hỏi bác sĩ, em tiêm vaccin ngừa Covid-19 là Astrazeneca thì có thể mang thai sau khi tiêm mũi 2 là bao lâu?",Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0713,"Phải làm gì để có thể nhanh chóng có bé?. Em 43 tuổi muốn sinh thêm con, em đã sử dụng thuốc tránh thai 5 năm bao gồm tránh thai hàng ngày và khẩn cấp. Em đã dừng sử dụng thuốc 5 tháng, 3 tháng gần đây đi theo dõi trứng được làm xét nghiệm thì chức năng buồng trứng bình thường, niêm mạc tử cung mỏng. Vậy em phải làm gì để có thể nhanh chóng có bé?",Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0714,Đang uống thuốc nam để có bầu có tiêm vaccine Covid-19 được không?. Em đang uống thuốc nam chữa để có bầu. Mà bây giờ em cũng muốn tiêm vaccine Covid-19. Bác sĩ cho em hỏi em đang uống thuốc như vậy thì có tiêm được không ạ? Em cảm ơn ạ,Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0715,"Vaccine Covid-19 có ảnh hưởng thai nhi không?. Bác sĩ cho em hỏi, hôm qua em vừa tiêm vaccine Covid-19, sáng nay em thử thì thấy que thử lên 2 vạch. Em chậm kinh 3 ngày, liệu vắc xin có ảnh hưởng gì đến thai nhi không ạ?",Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0716,Bầu tiêm vaccine Trung Quốc có ảnh hưởng thai nhi không?. Vợ em mang thai 6 tuần không biết đi tiêm vaccine (loại của Trung Quốc) có ảnh hưởng tới thai nhi không?,Khoa Trung tâm Sản phụ khoa,obstetrics_gynecology,tamanh
tamanh_0717,Nếu tiêm vaccine khi có thai có vấn đề gì không?. Em đi tiêm vaccine nhưng đang lo là mình đang có thai hay không. Và nếu có thì tiêm rồi có vấn đề gì nguy hiểm không ạ. Vì đợt này vợ chồng em đang thả ạ.,Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0718,"Chích ngừa trong lúc mang thai em bé có sao không?. Nhờ bác sĩ tư vấn giúp em, em hiện đang mang thai được 5 tuần, mà em mới chích ngừa Covid-19 được 3 tuần mới phát hiện mình mang thai. Em chích vaccine Astrazeneca ạ, không biết em bé có khả năng bị ảnh hưởng gì không ạ?",Khoa Trung tâm Sản phụ khoa,obstetrics_gynecology,tamanh
tamanh_0719,Sau hoàn thành 2 mũi vaccine Covid-19 bao lâu được mang thai?. Chào bác sĩ ạ. Bác sĩ cho em hỏi là hôm nay em vừa tiêm mũi 2 Covid-19 vaccine Moderna. Vậy thì sau bao lâu em có thể mang bầu được ạ. Em đọc tham khảo ở nhiều trang người thì bảo sau 1 tháng người thì bảo có thể có luôn nên em rất hoang mang ạ. Vậy thì chính xác thì bao lâu mới có thể có được và không làm ảnh hưởng đến thai nhi ạ. Em cảm ơn ạ,Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0720,"Tiền sử sinh non và bé mất thì cần lưu ý những gì?. Em chào bác sĩ. Em mới bị đẻ non thai 25 tuần và bé nhà em mất. Cho em hỏi là trước khi bầu lần sau em nên đi khám những gì, và nên lưu ý những gì ạ? Thêm nữa là sau bao lâu thì em mới nên có bầu lại ạ? Em cảm ơn",Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
tamanh_0721,"Bị tiểu rắt nhiều phải làm sao?. Dạo gần đây em hay bị mắc tiểu, tiểu rắt rất nhiều lần. Mong được phản hồi sớm qua mail ạ.",Khoa Trung tâm Sản phụ khoa,obstetrics_gynecology,tamanh
tamanh_0722,"Sau tiêm mũi 2 vaccine Moderna có nên mang thai không?. Tôi năm nay 38 tuổi. Ngày 5/9 tôi tiêm vaccine Moderna mũi 2. Vậy đến giữa tháng là thời kỳ trứng rụng, tôi muốn thả để mang thai thì xin hỏi có được không, có bị ảnh hưởng bởi vaccine không?",Trung tâm Sản Phụ khoa,obstetrics_gynecology,tamanh
